408.39058	4.75E-18
408.4261	4.81E-18
408.46162	4.32E-18
408.49714	5.37E-18
408.53266	4.77E-18
408.56818	4.93E-18
408.6037	5.06E-18
408.63922	4.68E-18
408.67474	5.21E-18
408.71026	4.81E-18
408.74578	4.99E-18
408.78131	5.21E-18
408.81683	5.34E-18
408.85235	4.89E-18
408.88788	5.24E-18
408.9234	5.24E-18
408.95892	5.45E-18
408.99445	5.57E-18
409.02997	5.47E-18
409.0655	5.56E-18
409.10103	5.35E-18
409.13655	5.59E-18
409.17208	5.43E-18
409.20761	5.74E-18
409.24313	5.46E-18
409.27866	5.24E-18
409.31419	5.24E-18
409.34972	6.04E-18
409.38525	5.95E-18
409.42078	5.46E-18
409.45631	5.68E-18
409.49184	5.92E-18
409.52737	5.50E-18
409.5629	5.73E-18
409.59844	6.60E-18
409.63397	6.14E-18
409.6695	7.00E-18
409.70503	6.53E-18
409.74057	6.83E-18
409.7761	6.09E-18
409.81164	6.57E-18
409.84717	6.45E-18
409.88271	6.86E-18
409.91824	7.08E-18
409.95378	7.34E-18
409.98931	7.21E-18
410.02485	7.27E-18
410.06039	7.35E-18
410.09593	7.46E-18
410.13146	7.33E-18
410.167	7.62E-18
410.20254	7.75E-18
410.23808	7.77E-18
410.27362	7.89E-18
410.30916	8.20E-18
410.3447	8.05E-18
410.38024	8.56E-18
410.41578	7.76E-18
410.45133	9.04E-18
410.48687	9.02E-18
410.52241	8.94E-18
410.55795	8.83E-18
410.5935	9.72E-18
410.62904	9.53E-18
410.66459	8.50E-18
410.70013	9.66E-18
410.73568	1.00E-17
410.77122	1.00E-17
410.80677	1.05E-17
410.84232	9.33E-18
410.87786	9.79E-18
410.91341	9.67E-18
410.94896	9.46E-18
410.98451	1.03E-17
411.02005	1.01E-17
411.0556	9.61E-18
411.09115	1.01E-17
411.1267	9.57E-18
411.16225	1.05E-17
411.1978	1.08E-17
411.23335	1.07E-17
411.26891	1.03E-17
411.30446	9.94E-18
411.34001	1.01E-17
411.37556	9.98E-18
411.41112	1.01E-17
411.44667	1.06E-17
411.48222	1.09E-17
411.51778	1.10E-17
411.55333	1.10E-17
411.58889	1.01E-17
411.62444	1.04E-17
411.66	9.81E-18
411.69556	9.81E-18
411.73111	1.02E-17
411.76667	1.02E-17
411.80223	1.07E-17
411.83779	1.07E-17
411.87334	9.82E-18
411.9089	1.10E-17
411.94446	9.99E-18
411.98002	9.88E-18
412.01558	1.01E-17
412.05114	1.01E-17
412.0867	9.78E-18
412.12227	1.01E-17
412.15783	9.90E-18
412.19339	1.02E-17
412.22895	9.31E-18
412.26452	8.53E-18
412.30008	9.51E-18
412.33564	9.63E-18
412.37121	9.55E-18
412.40677	8.18E-18
412.44234	8.79E-18
412.4779	8.89E-18
412.51347	8.23E-18
412.54904	8.55E-18
412.5846	9.07E-18
412.62017	7.77E-18
412.65574	8.65E-18
412.69131	7.99E-18
412.72688	7.96E-18
412.76244	7.75E-18
412.79801	7.74E-18
412.83358	8.10E-18
412.86915	7.75E-18
412.90472	7.80E-18
412.9403	6.72E-18
412.97587	8.00E-18
413.01144	7.02E-18
413.04701	7.26E-18
413.08258	7.29E-18
413.11816	7.12E-18
413.15373	6.84E-18
413.1893	6.95E-18
413.22488	6.80E-18
413.26045	7.89E-18
413.29603	6.68E-18
413.3316	6.41E-18
413.36718	6.00E-18
413.40276	6.24E-18
413.43833	6.07E-18
413.47391	6.00E-18
413.50949	6.29E-18
413.54507	5.37E-18
413.58065	6.31E-18
413.61622	6.30E-18
413.6518	5.54E-18
413.68738	5.44E-18
413.72296	5.82E-18
413.75854	6.26E-18
413.79413	4.80E-18
413.82971	5.43E-18
413.86529	5.69E-18
413.90087	4.80E-18
413.93645	5.04E-18
413.97204	5.84E-18
414.00762	4.76E-18
414.04321	4.41E-18
414.07879	4.31E-18
414.11437	5.06E-18
414.14996	4.58E-18
414.18555	4.74E-18
414.22113	4.42E-18
414.25672	4.93E-18
414.2923	4.54E-18
414.32789	4.70E-18
414.36348	4.06E-18
414.39907	5.00E-18
414.43466	3.75E-18
414.47025	4.21E-18
414.50583	4.09E-18
414.54142	3.46E-18
414.57701	4.28E-18
414.61261	4.80E-18
414.6482	3.87E-18
414.68379	3.53E-18
414.71938	4.29E-18
414.75497	3.49E-18
414.79056	4.30E-18
414.82616	3.68E-18
414.86175	3.42E-18
414.89735	3.78E-18
414.93294	3.01E-18
414.96853	3.56E-18
415.00413	3.48E-18
415.03973	3.90E-18
415.07532	3.22E-18
415.11092	3.66E-18
415.14651	3.58E-18
415.18211	3.58E-18
415.21771	3.16E-18
415.25331	4.02E-18
415.28891	3.04E-18
415.32451	3.20E-18
415.3601	3.30E-18
415.3957	3.22E-18
415.4313	3.55E-18
415.46691	3.77E-18
415.50251	3.92E-18
415.53811	2.78E-18
415.57371	2.48E-18
415.60931	3.72E-18
415.64491	3.46E-18
415.68052	2.95E-18
415.71612	3.43E-18
415.75173	3.08E-18
415.78733	2.66E-18
415.82293	2.81E-18
415.85854	2.53E-18
415.89415	2.96E-18
415.92975	2.76E-18
415.96536	3.11E-18
416.00096	3.82E-18
416.03657	2.68E-18
416.07218	3.20E-18
416.10779	3.93E-18
416.1434	3.31E-18
416.17901	2.60E-18
416.21461	3.30E-18
416.25022	2.78E-18
416.28583	3.02E-18
416.32145	3.18E-18
416.35706	3.41E-18
416.39267	3.25E-18
416.42828	3.18E-18
416.46389	2.71E-18
416.4995	2.61E-18
416.53512	3.19E-18
416.57073	3.58E-18
416.60634	3.09E-18
416.64196	3.70E-18
416.67757	3.10E-18
416.71319	3.56E-18
416.7488	2.99E-18
416.78442	3.10E-18
416.82004	3.69E-18
416.85565	3.15E-18
416.89127	3.36E-18
416.92689	3.14E-18
416.96251	3.32E-18
416.99813	4.06E-18
417.03374	3.65E-18
417.06936	4.26E-18
417.10498	3.14E-18
417.1406	3.42E-18
417.17622	3.93E-18
417.21185	3.34E-18
417.24747	3.57E-18
417.28309	3.48E-18
417.31871	3.14E-18
417.35433	3.92E-18
417.38996	3.33E-18
417.42558	3.97E-18
417.4612	4.31E-18
417.49683	4.44E-18
417.53245	4.12E-18
417.56808	3.84E-18
417.6037	4.34E-18
417.63933	4.13E-18
417.67496	4.50E-18
417.71058	4.56E-18
417.74621	4.54E-18
417.78184	4.82E-18
417.81747	4.58E-18
417.8531	4.50E-18
417.88872	5.66E-18
417.92435	5.73E-18
417.95998	5.33E-18
417.99561	4.86E-18
418.03124	5.31E-18
418.06688	5.14E-18
418.10251	5.57E-18
418.13814	5.50E-18
418.17377	5.99E-18
418.2094	6.50E-18
418.24504	7.08E-18
418.28067	6.88E-18
418.3163	7.37E-18
418.35194	7.54E-18
418.38757	7.38E-18
418.42321	8.33E-18
418.45884	8.14E-18
418.49448	8.52E-18
418.53012	8.53E-18
418.56575	9.79E-18
418.60139	9.82E-18
418.63703	1.01E-17
418.67267	1.07E-17
418.7083	1.15E-17
418.74394	1.09E-17
418.77958	1.20E-17
418.81522	1.16E-17
418.85086	1.28E-17
418.8865	1.33E-17
418.92214	1.35E-17
418.95779	1.45E-17
418.99343	1.46E-17
419.02907	1.47E-17
419.06471	1.58E-17
419.10036	1.59E-17
419.136	1.61E-17
419.17164	1.67E-17
419.20729	1.68E-17
419.24293	1.71E-17
419.27858	1.69E-17
419.31422	1.69E-17
419.34987	1.71E-17
419.38552	1.75E-17
419.42116	1.71E-17
419.45681	1.77E-17
419.49246	1.74E-17
419.52811	1.67E-17
