4.000034E+02	6.989304E-19
4.000189E+02	6.968193E-19
4.000343E+02	7.065172E-19
4.000497E+02	7.139685E-19
4.000652E+02	7.108143E-19
4.000806E+02	7.104401E-19
4.000961E+02	7.102259E-19
4.001115E+02	7.087521E-19
4.001269E+02	7.120601E-19
4.001424E+02	7.078397E-19
4.001578E+02	6.984885E-19
4.001733E+02	6.918347E-19
4.001887E+02	6.889551E-19
4.002042E+02	7.020826E-19
4.002196E+02	7.140410E-19
4.002351E+02	7.082715E-19
4.002505E+02	7.087078E-19
4.002660E+02	7.110656E-19
4.002814E+02	7.036151E-19
4.002969E+02	7.005555E-19
4.003123E+02	6.898583E-19
4.003278E+02	6.716087E-19
4.003433E+02	6.732285E-19
4.003587E+02	6.794526E-19
4.003742E+02	6.757074E-19
4.003896E+02	6.785735E-19
4.004051E+02	6.799993E-19
4.004206E+02	6.771357E-19
4.004360E+02	6.823809E-19
4.004515E+02	6.930717E-19
4.004670E+02	6.991926E-19
4.004824E+02	6.968539E-19
4.004979E+02	6.974924E-19
4.005134E+02	7.001992E-19
4.005289E+02	7.001031E-19
4.005443E+02	7.059252E-19
4.005598E+02	7.082569E-19
4.005753E+02	6.946178E-19
4.005908E+02	6.764339E-19
4.006062E+02	6.726998E-19
4.006217E+02	6.788473E-19
4.006372E+02	6.778145E-19
4.006527E+02	6.707937E-19
4.006682E+02	6.652724E-19
4.006837E+02	6.688223E-19
4.006991E+02	6.738013E-19
4.007146E+02	6.742173E-19
4.007301E+02	6.744043E-19
4.007456E+02	6.683058E-19
4.007611E+02	6.658953E-19
4.007766E+02	6.674637E-19
4.007921E+02	6.681322E-19
4.008076E+02	6.766432E-19
4.008231E+02	6.813850E-19
4.008386E+02	6.768916E-19
4.008541E+02	6.761095E-19
4.008696E+02	6.843942E-19
4.008851E+02	6.898414E-19
4.009006E+02	6.852875E-19
4.009161E+02	6.832329E-19
4.009316E+02	6.799481E-19
4.009471E+02	6.661937E-19
4.009626E+02	6.600689E-19
4.009781E+02	6.718438E-19
4.009936E+02	6.745750E-19
4.010091E+02	6.600928E-19
4.010246E+02	6.510519E-19
4.010402E+02	6.565379E-19
4.010557E+02	6.762095E-19
4.010712E+02	6.876379E-19
4.010867E+02	6.790258E-19
4.011022E+02	6.761401E-19
4.011177E+02	6.865523E-19
4.011333E+02	6.929615E-19
4.011488E+02	6.830060E-19
4.011643E+02	6.706186E-19
4.011798E+02	6.705914E-19
4.011953E+02	6.708736E-19
4.012109E+02	6.625994E-19
4.012264E+02	6.587619E-19
4.012419E+02	6.624925E-19
4.012575E+02	6.611461E-19
4.012730E+02	6.555006E-19
4.012885E+02	6.587002E-19
4.013041E+02	6.682626E-19
4.013196E+02	6.680888E-19
4.013351E+02	6.580245E-19
4.013507E+02	6.502358E-19
4.013662E+02	6.461708E-19
4.013817E+02	6.470380E-19
4.013973E+02	6.551280E-19
4.014128E+02	6.569932E-19
4.014284E+02	6.489478E-19
4.014439E+02	6.447571E-19
4.014595E+02	6.455573E-19
4.014750E+02	6.468558E-19
4.014905E+02	6.459466E-19
4.015061E+02	6.432972E-19
4.015216E+02	6.400645E-19
4.015372E+02	6.375446E-19
4.015528E+02	6.421471E-19
4.015683E+02	6.466613E-19
4.015839E+02	6.432825E-19
4.015994E+02	6.444432E-19
4.016150E+02	6.493294E-19
4.016305E+02	6.436534E-19
4.016461E+02	6.353254E-19
4.016617E+02	6.293218E-19
4.016772E+02	6.241299E-19
4.016928E+02	6.262381E-19
4.017083E+02	6.264416E-19
4.017239E+02	6.248840E-19
4.017395E+02	6.283270E-19
4.017550E+02	6.305925E-19
4.017706E+02	6.341845E-19
4.017862E+02	6.401898E-19
4.018018E+02	6.446261E-19
4.018173E+02	6.385929E-19
4.018329E+02	6.234752E-19
4.018485E+02	6.204276E-19
4.018641E+02	6.320051E-19
4.018796E+02	6.324331E-19
4.018952E+02	6.246112E-19
4.019108E+02	6.322231E-19
4.019264E+02	6.292745E-19
4.019420E+02	6.050709E-19
4.019575E+02	5.926390E-19
4.019731E+02	5.981461E-19
4.019887E+02	6.085468E-19
4.020043E+02	6.084549E-19
4.020199E+02	6.003876E-19
4.020355E+02	5.980909E-19
4.020511E+02	5.995496E-19
4.020667E+02	5.995528E-19
4.020823E+02	6.000966E-19
4.020979E+02	6.025910E-19
4.021134E+02	6.043735E-19
4.021290E+02	5.993334E-19
4.021446E+02	5.843619E-19
4.021602E+02	5.700949E-19
4.021758E+02	5.698812E-19
4.021914E+02	5.812021E-19
4.022071E+02	5.802537E-19
4.022227E+02	5.684071E-19
4.022383E+02	5.700712E-19
4.022539E+02	5.734030E-19
4.022695E+02	5.662284E-19
4.022851E+02	5.643285E-19
4.023007E+02	5.751617E-19
4.023163E+02	5.815163E-19
4.023319E+02	5.757510E-19
4.023475E+02	5.737683E-19
4.023632E+02	5.718367E-19
4.023788E+02	5.715272E-19
4.023944E+02	5.804707E-19
4.024100E+02	5.801674E-19
4.024256E+02	5.674817E-19
4.024412E+02	5.640926E-19
4.024569E+02	5.682151E-19
4.024725E+02	5.692106E-19
4.024881E+02	5.702511E-19
4.025037E+02	5.614964E-19
4.025194E+02	5.542113E-19
4.025350E+02	5.626588E-19
4.025506E+02	5.659599E-19
4.025663E+02	5.599227E-19
4.025819E+02	5.528502E-19
4.025975E+02	5.505489E-19
4.026132E+02	5.560659E-19
4.026288E+02	5.586702E-19
4.026444E+02	5.561169E-19
4.026601E+02	5.515322E-19
4.026757E+02	5.458445E-19
4.026914E+02	5.457589E-19
4.027070E+02	5.474300E-19
4.027226E+02	5.410466E-19
4.027383E+02	5.336696E-19
4.027539E+02	5.365521E-19
4.027696E+02	5.530651E-19
4.027852E+02	5.646617E-19
4.028009E+02	5.584260E-19
4.028165E+02	5.528069E-19
4.028322E+02	5.541722E-19
4.028478E+02	5.602139E-19
4.028635E+02	5.642785E-19
4.028791E+02	5.654911E-19
4.028948E+02	5.669094E-19
4.029105E+02	5.680237E-19
4.029261E+02	5.702313E-19
4.029418E+02	5.622176E-19
4.029574E+02	5.558947E-19
4.029731E+02	5.573018E-19
4.029888E+02	5.609870E-19
4.030044E+02	5.663097E-19
4.030201E+02	5.619833E-19
4.030358E+02	5.633187E-19
4.030514E+02	5.638461E-19
4.030671E+02	5.533549E-19
4.030828E+02	5.453825E-19
4.030984E+02	5.390604E-19
4.031141E+02	5.429504E-19
4.031298E+02	5.458156E-19
4.031455E+02	5.400166E-19
4.031611E+02	5.428269E-19
4.031768E+02	5.496322E-19
4.031925E+02	5.479788E-19
4.032082E+02	5.422731E-19
4.032239E+02	5.464445E-19
4.032396E+02	5.554714E-19
4.032552E+02	5.551284E-19
4.032709E+02	5.484323E-19
4.032866E+02	5.461158E-19
4.033023E+02	5.498901E-19
4.033180E+02	5.488783E-19
4.033337E+02	5.442266E-19
4.033494E+02	5.442067E-19
4.033651E+02	5.442757E-19
4.033808E+02	5.479047E-19
4.033965E+02	5.523952E-19
4.034122E+02	5.512075E-19
4.034279E+02	5.609659E-19
4.034436E+02	5.742891E-19
4.034593E+02	5.784120E-19
4.034750E+02	5.709676E-19
4.034907E+02	5.542403E-19
4.035064E+02	5.625548E-19
4.035221E+02	5.792327E-19
4.035378E+02	5.741183E-19
4.035535E+02	5.673933E-19
4.035692E+02	5.622099E-19
4.035849E+02	5.651707E-19
4.036006E+02	5.692437E-19
4.036163E+02	5.613797E-19
4.036320E+02	5.584256E-19
4.036478E+02	5.663714E-19
4.036635E+02	5.694246E-19
4.036792E+02	5.653353E-19
4.036949E+02	5.718921E-19
4.037106E+02	5.798370E-19
4.037264E+02	5.792340E-19
4.037421E+02	5.877172E-19
4.037578E+02	6.056166E-19
4.037735E+02	6.107029E-19
4.037892E+02	6.089553E-19
4.038050E+02	6.228358E-19
4.038207E+02	6.289675E-19
4.038364E+02	6.227380E-19
4.038522E+02	6.305410E-19
4.038679E+02	6.367558E-19
4.038836E+02	6.354435E-19
4.038994E+02	6.374297E-19
4.039151E+02	6.337969E-19
4.039308E+02	6.316777E-19
4.039466E+02	6.332253E-19
4.039623E+02	6.313275E-19
4.039781E+02	6.395930E-19
4.039938E+02	6.527216E-19
4.040095E+02	6.607746E-19
4.040253E+02	6.517975E-19
4.040410E+02	6.346084E-19
4.040568E+02	6.414837E-19
4.040725E+02	6.398907E-19
4.040883E+02	6.300687E-19
4.041040E+02	6.367463E-19
4.041198E+02	6.330698E-19
4.041355E+02	6.308295E-19
4.041513E+02	6.338013E-19
4.041670E+02	6.295928E-19
4.041828E+02	6.286256E-19
4.041986E+02	6.314459E-19
4.042143E+02	6.235994E-19
4.042301E+02	6.090784E-19
4.042458E+02	6.110376E-19
4.042616E+02	6.192283E-19
4.042774E+02	6.282336E-19
4.042931E+02	6.306507E-19
4.043089E+02	6.120837E-19
4.043247E+02	5.980171E-19
4.043404E+02	5.976485E-19
4.043562E+02	6.037762E-19
4.043720E+02	6.085235E-19
4.043878E+02	6.117411E-19
4.044035E+02	6.122172E-19
4.044193E+02	6.053106E-19
4.044351E+02	6.016287E-19
4.044509E+02	5.935976E-19
4.044666E+02	5.883549E-19
4.044824E+02	6.013469E-19
4.044982E+02	6.145497E-19
4.045140E+02	6.117665E-19
4.045298E+02	6.022327E-19
4.045456E+02	5.955654E-19
4.045613E+02	5.870062E-19
4.045771E+02	5.845993E-19
4.045929E+02	5.872029E-19
4.046087E+02	5.852212E-19
4.046245E+02	5.841074E-19
4.046403E+02	5.805793E-19
4.046561E+02	5.867558E-19
4.046719E+02	5.959273E-19
4.046877E+02	5.897739E-19
4.047035E+02	5.918485E-19
4.047193E+02	6.000656E-19
4.047351E+02	6.051893E-19
4.047509E+02	6.199361E-19
4.047667E+02	6.379074E-19
4.047825E+02	6.366328E-19
4.047983E+02	6.236320E-19
4.048141E+02	6.339083E-19
4.048299E+02	6.545332E-19
4.048457E+02	6.701312E-19
4.048615E+02	6.851796E-19
4.048773E+02	6.883589E-19
4.048931E+02	6.930417E-19
4.049090E+02	6.847699E-19
4.049248E+02	6.719016E-19
4.049406E+02	6.707682E-19
4.049564E+02	6.534537E-19
4.049722E+02	6.315924E-19
4.049880E+02	6.155639E-19
4.050039E+02	6.116857E-19
4.050197E+02	6.166210E-19
4.050355E+02	6.212991E-19
4.050513E+02	6.390870E-19
4.050672E+02	6.501108E-19
4.050830E+02	6.463002E-19
4.050988E+02	6.506025E-19
4.051146E+02	6.693424E-19
4.051305E+02	6.881844E-19
4.051463E+02	6.940172E-19
4.051621E+02	7.045246E-19
4.051780E+02	7.061826E-19
4.051938E+02	6.908432E-19
4.052097E+02	6.963470E-19
4.052255E+02	7.183807E-19
4.052413E+02	7.289373E-19
4.052572E+02	7.367159E-19
4.052730E+02	7.333400E-19
4.052889E+02	7.244569E-19
4.053047E+02	7.305246E-19
4.053205E+02	7.113497E-19
4.053364E+02	6.882680E-19
4.053522E+02	6.868080E-19
4.053681E+02	6.713101E-19
4.053839E+02	6.502265E-19
4.053998E+02	6.429392E-19
4.054156E+02	6.552927E-19
4.054315E+02	6.646228E-19
4.054474E+02	6.574154E-19
4.054632E+02	6.506777E-19
4.054791E+02	6.476619E-19
4.054949E+02	6.537389E-19
4.055108E+02	6.448383E-19
4.055267E+02	6.269751E-19
4.055425E+02	6.138274E-19
4.055584E+02	6.000138E-19
4.055742E+02	6.127145E-19
4.055901E+02	6.240475E-19
4.056060E+02	6.071913E-19
4.056219E+02	5.998409E-19
4.056377E+02	6.086869E-19
4.056536E+02	6.214989E-19
4.056695E+02	6.173092E-19
4.056853E+02	5.959577E-19
4.057012E+02	5.859055E-19
4.057171E+02	5.802562E-19
4.057330E+02	5.691077E-19
4.057489E+02	5.685754E-19
4.057647E+02	5.712580E-19
4.057806E+02	5.665638E-19
4.057965E+02	5.641259E-19
4.058124E+02	5.632206E-19
4.058283E+02	5.658166E-19
4.058442E+02	5.769248E-19
4.058600E+02	5.824948E-19
4.058759E+02	5.752958E-19
4.058918E+02	5.739588E-19
4.059077E+02	5.768280E-19
4.059236E+02	5.718911E-19
4.059395E+02	5.686439E-19
4.059554E+02	5.756430E-19
4.059713E+02	5.934283E-19
4.059872E+02	5.946748E-19
4.060031E+02	5.770312E-19
4.060190E+02	5.782719E-19
4.060349E+02	5.859466E-19
4.060508E+02	5.768680E-19
4.060667E+02	5.711550E-19
4.060826E+02	5.739891E-19
4.060985E+02	5.622691E-19
4.061144E+02	5.503030E-19
4.061303E+02	5.616974E-19
4.061462E+02	5.830172E-19
4.061622E+02	5.940034E-19
4.061781E+02	5.888289E-19
4.061940E+02	5.896708E-19
4.062099E+02	5.898616E-19
4.062258E+02	5.825633E-19
4.062417E+02	5.990011E-19
4.062576E+02	6.082398E-19
4.062736E+02	5.938473E-19
4.062895E+02	5.884211E-19
4.063054E+02	5.914845E-19
4.063213E+02	6.010727E-19
4.063373E+02	5.980679E-19
4.063532E+02	5.847627E-19
4.063691E+02	5.770463E-19
4.063850E+02	5.639517E-19
4.064010E+02	5.568478E-19
4.064169E+02	5.590749E-19
4.064328E+02	5.600092E-19
4.064488E+02	5.568108E-19
4.064647E+02	5.436393E-19
4.064806E+02	5.296902E-19
4.064966E+02	5.295257E-19
4.065125E+02	5.432131E-19
4.065285E+02	5.520024E-19
4.065444E+02	5.500585E-19
4.065604E+02	5.536699E-19
4.065763E+02	5.515351E-19
4.065922E+02	5.419564E-19
4.066082E+02	5.398409E-19
4.066241E+02	5.309062E-19
4.066401E+02	5.185048E-19
4.066560E+02	5.124838E-19
4.066720E+02	5.041006E-19
4.066879E+02	5.014049E-19
4.067039E+02	5.045980E-19
4.067198E+02	5.008096E-19
4.067358E+02	4.994541E-19
4.067518E+02	5.078979E-19
4.067677E+02	5.117632E-19
4.067837E+02	5.100458E-19
4.067996E+02	5.113910E-19
4.068156E+02	5.129444E-19
4.068316E+02	5.171940E-19
4.068475E+02	5.158972E-19
4.068635E+02	5.103117E-19
4.068795E+02	5.143555E-19
4.068954E+02	5.120304E-19
4.069114E+02	5.044522E-19
4.069274E+02	5.002994E-19
4.069434E+02	4.970428E-19
